app_name,package_name,review_id,user_name,review_text,rating,review_date
Mekari Flex,com.mekari.flex,e736b273-1f6f-4a23-bfcb-fb7065678ad7,Wahyu Edelweis,Saya sudah daftar tapi pakai nomor hp lama dan nomor nya sudah tidak aktif bagaimana cara nya masuk ke akun saya,2,2026-05-11
Mekari Flex,com.mekari.flex,24da6d01-5897-41d3-b2c1-c12d2636edaf,Firnanda setiawan,respon lama pengajuan proses lama,3,2026-05-09
Mekari Flex,com.mekari.flex,ee55e09d-b168-49df-ab4c-2bafb619dc7e,Anak Rantau,untuk nominal yang saya cairkan potongannya sekitar lima belas ribu rupiah menurut saya lumayan tapi ya begitulah harga kenyamanan bisa ambil gaji lebih awal tanpa proses yang ribet,5,2026-05-07
Mekari Flex,com.mekari.flex,3e2fc4c5-8496-4178-9ff7-624ac4607964,ady taruna,sangat membantu sekali,5,2026-05-06
Mekari Flex,com.mekari.flex,aec7016a-f912-4716-937e-0f695a8d7721,Nofal id,keren,5,2026-05-05
Mekari Flex,com.mekari.flex,5d3db61b-a869-4229-9650-42ba48dca48b,Singkongku Enak,Ikuti aja,5,2026-05-05
Mekari Flex,com.mekari.flex,c5cc4b24-8ab6-44e4-a5de-a066170f1000,Abdullah At tijani,memudahkan penggunanya,5,2026-05-03
Mekari Flex,com.mekari.flex,c34524b0-ef00-480e-a474-27e5cbc00a38,Zulfaa Azmi,sangat puas dan mudah menggunakan aplikasinya..semoga semakin sukses Mekari Flex,5,2026-05-02
Mekari Flex,com.mekari.flex,4f251786-1550-444d-a5a6-4449f23798a0,Hawbii Skay,sangat membantu dan sukses selalu,5,2026-05-02
Mekari Flex,com.mekari.flex,01d53534-e416-472c-a466-88ebf33eceec,Oliver Miller,sangat mudah di gunakan dan sangat membantu di saat di buntu kan,5,2026-05-02
Mekari Flex,com.mekari.flex,502305cd-a2db-4246-a28e-89892d1096c0,kamto gojer,mudah dalam pengajuan,4,2026-05-01
Mekari Flex,com.mekari.flex,1c26e306-a175-4694-891a-1998dda772ae,Usman Ajah,bagus membantu karyawan,5,2026-05-01
Mekari Flex,com.mekari.flex,be1479ff-9cd9-4323-a66b-fc269452313b,Achmad Ripaih,sangat membantu,5,2026-05-01
Mekari Flex,com.mekari.flex,4b9e24f2-6ba3-477c-9196-e497af0b3174,Indra Gunawan,"aplikasi yg sangat membantu,tp klw bisa pinjaman a bisa di cicil biar lebih mempermudah",5,2026-05-01
Mekari Flex,com.mekari.flex,3b702c7a-3458-477f-9dc4-8ad4f22e1fa4,Tynux Widayanti,cepet dan simple,5,2026-04-30
Mekari Flex,com.mekari.flex,ab34bca5-aa83-47a1-a74b-2436577cb904,hendra noprizal,"applikasi sangat bagus, stabil, mudah digunakan, sangat membantu dalam aktivitas. semoga sekamin berjaya selalu... aamiin",5,2026-04-28
Mekari Flex,com.mekari.flex,acb5c03c-8f8f-40cc-a7bb-2aea77e49dd4,Aisyah Yolanda Karinka,sangat membantu,5,2026-04-18
Mekari Flex,com.mekari.flex,35ac13a8-801c-4ee7-988c-7e4314ca0704,Sidik,jadwal pencairan mengikuti kebijakan perusahaan,3,2026-04-14
Mekari Flex,com.mekari.flex,91f7fc91-f71f-49c3-b5f1-6a5565643988,abdul rojak,Sangat diharapkan agar limitnya bisa naik,5,2026-04-11
Mekari Flex,com.mekari.flex,7b18a3bb-46e0-405f-bfa7-908f81f36358,Nana Massage,makin naik admin penarikan nya kayanya mau naik haji ya,1,2026-04-10
Mekari Flex,com.mekari.flex,7beb5520-cdf3-4227-b7eb-58a9ebe8bea6,alfin asyari,di absenan aplikasi PT.carefas..mekarinya tidak ada...sebelumnya...makasi,5,2026-04-08
Mekari Flex,com.mekari.flex,66e60c1b-3179-483f-b87c-ff39570bbf9b,Akhmad Faisal,chat cs gaada respon sama sekali terkait trouble gimana mau ada solusi hadehhh,2,2026-04-06
Mekari Flex,com.mekari.flex,69265849-00fd-4532-836f-e012ce8b5c16,Tri Agus setiyono,mantap,5,2026-04-02
Mekari Flex,com.mekari.flex,72d0d55d-6759-4021-8bd4-b8f7fe69b2a5,Naura Aprilia,sangat membantu,5,2026-04-02
Mekari Flex,com.mekari.flex,ea6c8dfe-ae78-4dc3-9894-244f0ca5d4f8,Achmat Agung,limitnya sudah aktif dan saya bisa mengajukan penarikan kapan saja tapi soal waktu cairnya ya tergantung kondisi sistem kadang cepat kadang agak lama tidak ada jaminan pasti berapa jam,5,2026-04-01
Mekari Flex,com.mekari.flex,729d9365-eb6c-44d2-acbc-da295506b8cd,Cucun Cuhaidah,sangat membantu,5,2026-04-01
Mekari Flex,com.mekari.flex,03063d26-d3de-49c2-8c4f-6f36c5d6ee0c,Nur Tina,biaya cairnya ada tapi tidak besar banget saya bandingkan dengan beberapa aplikasi serupa dan kurang lebih sama saja tidak ada yang jauh lebih murah secara signifikan di pasaran sejauh yang saya tahu,5,2026-04-01
Mekari Flex,com.mekari.flex,bc471975-6e6e-4a3e-9a79-9841fc544c3b,Dewa Dewi,saya pernah mencairkan di hari yang sama dua kali pengajuan pertama cepat sekitar satu jam pengajuan kedua lebih lama hampir setengah hari mungkin ada antrian atau batasan sistem yang tidak saya ketahui,5,2026-04-01
Mekari Flex,com.mekari.flex,cd29509a-6623-427a-8189-bc7e06a9cd4f,Badriah Abad,sangat membantu,5,2026-04-01
Mekari Flex,com.mekari.flex,d4e3e83b-0494-48dc-8749-fbf773a242c9,asep mulyadi,Mantapppp 👍👍👍,5,2026-04-01
Mekari Flex,com.mekari.flex,23119c80-e835-4cd6-8203-31d7d5b8fc9a,Eka Sulistiyanta,Aplikasi parah gak ada kepastian tanggal aktif .sangat membahayakan .misi awal membantu setiap karyawan jika ada kebutuhan dadakan tapi bukannya misi berhasil malah bikin masalah .adanya sistem dinonaktifkan sementara membuat pemakai mekari flex terganggu dan gak nyaman.kedepan jika semua sudah membaik saya pasti unistall ne aplikasi soalnya bakal timbul kecewa,1,2026-03-31
Mekari Flex,com.mekari.flex,a069a223-ebc4-472b-b7a6-2e80b6593b8d,Msw Bond,bagusin ajha tolong buka,5,2026-03-25
Mekari Flex,com.mekari.flex,ba62080b-e377-4704-8d56-87ecc854e021,Riki kk,gak bisa login,2,2026-03-10
