app_name,package_name,review_id,user_name,review_text,rating,review_date
AyoKasbon,com.kasbon.id,9b507845-314f-4d16-a768-c4313915bd49,anisa Humaira,tidak jelas,1,2026-03-18
AyoKasbon,com.kasbon.id,aa9fc6c4-6c04-4d7d-a93e-2090d6ab6933,Zhebra,apk cacat.gak bisa dibuka,1,2026-01-20
AyoKasbon,com.kasbon.id,4bd5076f-bfa9-40ab-a48f-b5e011ac4f72,PASKALIS Iwanto Saputra,gx jelas,1,2025-12-25
AyoKasbon,com.kasbon.id,704ee3fc-23c0-44d4-b55b-c08441391f6c,Lea Lele,APLIKASI SAKIT,1,2025-12-09
AyoKasbon,com.kasbon.id,c22a955b-38d1-4971-80d1-b8bf9b98da16,Sandi Brata Mayorga,mantap,5,2025-12-04
AyoKasbon,com.kasbon.id,1033686e-4c86-4b76-a2d4-e7f71c345311,Rizky maulana Maulana,apk tolol mau login aja gak bisa,1,2025-10-26
AyoKasbon,com.kasbon.id,9e120517-b36f-4c73-9177-94b1f04f36e8,Usamah _abudzar,"apk tolol , apk bodoh yg buat bodoh , apk pendusta jangan download!!!",1,2025-10-18
AyoKasbon,com.kasbon.id,3fd04ea4-c633-49e7-b8bf-0c086a18e7ef,Arsyad Hamzah,lol mau daftar aja gak bisa sandi salah baru kali ini download!!!!,1,2025-08-07
AyoKasbon,com.kasbon.id,7a08ead5-1315-4a07-82ab-a73206634b0f,Surya Prihatin,nice,5,2025-07-12
AyoKasbon,com.kasbon.id,a868c021-da01-4a2f-8185-2bc527ca9125,Reyhansyah Fahril,"apk gak jelas tolol, pengajuan ribet banget",1,2025-07-05
AyoKasbon,com.kasbon.id,89b4011d-6081-4f70-964d-560a820d33bc,Bongek,tolong Hapus data saya pada tanggal 29.06.25 Apk ga jelas Udh daftar tetap ga masuk masuk jangan sampai anda salah gunakan data saya cukup sekian,1,2025-06-29
AyoKasbon,com.kasbon.id,7e0e36c8-d6bf-4694-a4c9-9ea3fb35c1c4,Lelyana Pamella (Rere),g jelas bgt ni aplikasi dah isi data trus ngilang dah nyuruh login tp g BS..jgn sampe menyalahgunakan data sya y..,1,2025-06-28
AyoKasbon,com.kasbon.id,9d0176a5-70e6-4005-8918-d8f7f1702f3b,Rafi Ramadhan,tolong batalkan pendaftaran saya dan jangan hubungin hrd trimkasih,1,2025-06-06
AyoKasbon,com.kasbon.id,fc2d1edc-6d0b-46ea-83e7-e0582550dc7a,Pa Asur,apk stress gk bisa masuk. awas aja data gua disebar gua laporin.. tgl 27 mai 2025 gua ss sbagi tanda bukti,1,2025-05-27
AyoKasbon,com.kasbon.id,019227c2-3877-4126-88a3-405db25d0cb9,Rio Yudho,cair,5,2025-05-20
AyoKasbon,com.kasbon.id,410200be-e559-49eb-9597-4cd1318451ce,Aril Awaludin,ayo kasbonn,5,2025-04-17
AyoKasbon,com.kasbon.id,e52d8695-bb3f-4a12-b8db-26fb869dc503,Andika Wirawan,aplikasi ndak jelas,1,2025-04-07
AyoKasbon,com.kasbon.id,d197c73d-6686-461b-9c55-174eaa0af580,Widi Nuryadi,aneh...habis isi data malah ga bisa masuk trus data data w di kemanain..?,1,2025-04-06
AyoKasbon,com.kasbon.id,38ec3b47-3e6f-4c03-8450-3b702b8e9a17,Yashufi Premadi,Apk aneh gak bisa daftar,2,2025-03-05
AyoKasbon,com.kasbon.id,f11e853e-43cf-495d-bcb8-414de141fb3b,rizky rifalah,Gak pernah cair daftar terus cair kaga,1,2025-02-27
AyoKasbon,com.kasbon.id,2fa8959b-7aa1-46f6-bc2a-0cf4032dd85d,ruhiatwijaya Kusuma,Aplikasi gak jelas pembohongan publik saya akan laporkan kepada pihak yang berwajib kalau anda macem macem ke saya😏😏😏😏😏😏😏,1,2025-01-10
AyoKasbon,com.kasbon.id,7ac2ac66-546d-4ef7-b3f2-3bd5d375d108,Rakha Jah,APK TA! LUH DASAR ANJ!NG !!!!,1,2024-12-23
AyoKasbon,com.kasbon.id,cb1483e7-df7b-438e-9ba1-ef0bd4678e70,Jiwa Usaha,Aplikasi jlek taaik,1,2024-12-19
AyoKasbon,com.kasbon.id,d7cde657-71ed-427b-b0a6-9440277d5e6a,akmal setiawan,Apk ga jelas,1,2024-12-17
